title,address,advertiser,link,terrace,m2,rooms,price
"Nahe Hauptbahnhof, ruhige Lage, gute Öffentliche Anbindung, Aufzug, 2 Zi-Neubau mit Balkon","1100 Wien, 10. Bezirk, Favoriten, Vitalygasse 4",Blueground Austria GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/nahe-hauptbahnhof-ruhige-lage-gute-oeffentliche-anbindung-aufzug-2-zi-neubau-mit-balkon-1436144198/,"Balkon, Garten",53.0,2.0,1260.0
Balkonwohnung neu renoviert inkl Garage,"1060 Wien, 06. Bezirk, Mariahilf, Stumpergasse",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/balkonwohnung-neu-renoviert-inkl-garage-1118598391/,Balkon,51.0,2.0,1100.0
"3-Zimmer Erstbezug in bester Innenstadtlage, Nähe Staatsoper","1010 Wien, 01. Bezirk, Innere Stadt",LIFESTYLE PROPERTIES,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/3-zimmer-erstbezug-in-bester-innenstadtlage-naehe-staatsoper-1716112601/,,86.0,3.0,2500.01
3-Zimmer-Wohnung mit Parkplatz,"1060 Wien, 06. Bezirk, Mariahilf, Gumpendorferstraße",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/3-zimmer-wohnung-mit-parkplatz-1639751402/,Balkon,78.0,3.0,1200.0
Perfekt für Singles: Moderne 1-Zimmer-Wohnung mit Parkplatz im 22. Bezirk inkl. Garagenplatz,"1220 Wien, 22. Bezirk, Donaustadt, Leskygasse",MP Immobilien,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/perfekt-fuer-singles-moderne-1-zimmer-wohnung-mit-parkplatz-im-22-bezirk-inkl-garagenplatz-1836335906/,,39.0,1.0,699.0
Modernes Wohnen im 10. Bezirk - Sanierte 3-Zimmer-Wohnung mit Stil!,"1100 Wien, 10. Bezirk, Favoriten, Zur Spinnerin",MP Immobilien,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/modernes-wohnen-im-10-bezirk-sanierte-3-zimmer-wohnung-mit-stil-1307192731/,Balkon,77.0,3.0,890.0
Unbefristete Süd-Balkonwohnung in Essling mit hochwertiger Einbauküche und Waschtrockner!,"1220 Wien, 22. Bezirk, Donaustadt, Eßlinger Hauptstraße 16",teamneunzehn-Gruppe,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/unbefristete-sued-balkonwohnung-in-essling-mit-hochwertiger-einbaukueche-und-waschtrockner-1238063673/,Balkon,54.0,2.0,914.57
gesucht und gefunden / 2-Zimmer mit Balkon in Mariahilf (ab Dezember 2024),"1060 Wien, 06. Bezirk, Mariahilf",Fermoso Immobilientreuhand GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/gesucht-und-gefunden-2-zimmer-mit-balkon-in-mariahilf-ab-dezember-2024-1407366729/,Balkon,47.0,2.0,1149.0
2-Zimmer Gartentraum in ruhiger Lage,"1220 Wien, 22. Bezirk, Donaustadt, Bertha-von-Suttner-Gasse",Fermoso Immobilientreuhand GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/2-zimmer-gartentraum-in-ruhiger-lage-1991074167/,"Terrasse, Garten",46.0,2.0,949.0
"Neubauprojekt ""JOSEPH"": Dein Traum-Erstbezug mit hohem Wohnkomfort - viele Extras inkludiert","1090 Wien, 09. Bezirk, Alsergrund, Nordbergstraße 7-9",eugen GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1090-alsergrund/neubauprojekt-joseph-dein-traum-erstbezug-mit-hohem-wohnkomfort-viele-extras-inkludiert-1332307887/,"Loggia, Dachterrasse",53.0,2.0,1215.01
WG taugliche 3 Zimmerwohnung nähe Fasangasse,"1030 Wien, 03. Bezirk, Landstraße, Kleistgasse",JP Immobilien,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/wg-taugliche-3-zimmerwohnung-naehe-fasangasse-1095398676/,,58.0,3.0,999.0
| WOHNAVITA | WOHNEN MIT HILFSBEREITSCHAFT | AM LIESINGBACH,"1230 Wien, 23. Bezirk, Liesing, Hilde-Spiel-Gasse 4",DECUS Immobilien GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1230-liesing/-wohnavita-wohnen-mit-hilfsbereitschaft-am-liesingbach-542428087/,,,,
Familienwohntraum mit Freifläche und 2 Bäder in Oberdöbling,"1190 Wien, 19. Bezirk, Döbling",Fermoso Immobilientreuhand GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/familienwohntraum-mit-freiflaeche-und-2-baeder-in-oberdoebling-861116717/,"Balkon, Wintergarten",151.0,4.0,3249.0
"Wohnung & Garagenplatz - Moderne Wohnung mit Weitblick-Balkon und Einbauküche nahe Bahnhof Penzing, Straßenbahn 49 und 52 sowie U4 Braunschweiggasse!","1140 Wien, 14. Bezirk, Penzing",teamneunzehn-Gruppe,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/wohnung-garagenplatz-moderne-wohnung-mit-weitblick-balkon-und-einbaukueche-nahe-bahnhof-penzing-strassenbahn-49-und-52-sowie-u4-braunschweiggasse-1036647567/,Balkon,48.0,2.0,939.99
Grün soweit das Auge reicht! Modern Wohnen in Süßenbrunner Ruhelage mit S-Bahn S1 in Gehweite und großer Terrasse! Luftwärmepumpe!,"1220 Wien, 22. Bezirk, Donaustadt, Larischgasse 2",teamneunzehn-Gruppe,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/gruen-soweit-das-auge-reicht-modern-wohnen-in-suessenbrunner-ruhelage-mit-s-bahn-s1-in-gehweite-und-grosser-terrasse-luftwaermepumpe-2013253337/,Terrasse,74.0,4.0,1299.0
Grün soweit das Auge reicht! Modern Wohnen in Süßenbrunner Ruhelage mit S-Bahn S1 in Gehweite und großer Terrasse! Luftwärmepumpe!,"1220 Wien, 22. Bezirk, Donaustadt, Larischgasse 2",teamneunzehn-Gruppe,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/gruen-soweit-das-auge-reicht-modern-wohnen-in-suessenbrunner-ruhelage-mit-s-bahn-s1-in-gehweite-und-grosser-terrasse-luftwaermepumpe-1637065910/,Terrasse,74.0,3.0,1299.0
Klimatisierte Erstbezugs-Dachgeschosswohnung mit gewaltiger Dachterrasse bei der U3 Kendlerstraße mit Küche!,"1160 Wien, 16. Bezirk, Ottakring, Huttengasse 39-41",teamneunzehn-Gruppe,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1160-ottakring/klimatisierte-erstbezugs-dachgeschosswohnung-mit-gewaltiger-dachterrasse-bei-der-u3-kendlerstrasse-mit-kueche-831467906/,Terrasse,96.0,4.0,2299.0
Sonnige 3 Zimmer Wohnung mit großzügigem Wohnbereich,"1090 Wien, 09. Bezirk, Alsergrund",NOVEL REAL,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1090-alsergrund/sonnige-3-zimmer-wohnung-mit-grosszuegigem-wohnbereich-1671180148/,,76.0,3.0,1542.83
Urbanes Wohnen in Top-Lage: Große 2-Zimmer Wohnung in 1010 Wien!,"1010 Wien, 01. Bezirk, Innere Stadt",NOVEL REAL,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/urbanes-wohnen-in-top-lage-grosse-2-zimmer-wohnung-in-1010-wien-881648369/,,113.0,2.0,1859.37
THE METROPOLITAN - Modern Living im belebten Sonnwendviertel!,"1100 Wien, 10. Bezirk, Favoriten, Karl-Popper-Straße 5",EHL Immobilien GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/the-metropolitan-modern-living-im-belebten-sonnwendviertel-812008301/,Balkon,45.0,1.0,980.0
Moderne Innenhof-Wohnung mit großer Terrasse in direkter Nähe zu U6 und S-Bahn Handelskai! Ab Februar 2025. - WOHNTRAUM,"1200 Wien, 20. Bezirk, Brigittenau, Engerthstraße 102",teamneunzehn-Gruppe,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/moderne-innenhof-wohnung-mit-grosser-terrasse-in-direkter-naehe-zu-u6-und-s-bahn-handelskai-ab-februar-2025-wohntraum-1989892964/,Terrasse,45.0,2.0,849.35
Gartenwohnung mit Terrasse in Grünlage,"1140 Wien, 14. Bezirk, Penzing",Denich-Real GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/gartenwohnung-mit-terrasse-in-gruenlage-838939901/,"Terrasse, Balkon, Loggia, Garten",51.0,2.0,999.0
Moderne 2-Zimmerwohnung mit guter Anbindung,"1100 Wien, 10. Bezirk, Favoriten, Herzgasse",pegra immobilien treuhand gmbh,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/moderne-2-zimmerwohnung-mit-guter-anbindung-2123513757/,,37.0,2.0,790.0
"gemütliche, Single-Neubauwohnung in der Hütteldorfer Straße - ab 1.12.24!","1140 Wien, 14. Bezirk, Penzing, Hütteldorfer Straße",Mittelsmann Philipp Sulek GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/gemuetliche-single-neubauwohnung-in-der-huetteldorfer-strasse-ab-1-12-24-874089642/,,36.0,,747.39
THE METROPOLITAN - Modern Living im belebten Sonnwendviertel! Singlewohnung mit Ausblick!,"1100 Wien, 10. Bezirk, Favoriten, Karl-Popper-Straße 5",EHL Immobilien GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/the-metropolitan-nbsp-modern-living-nbsp-im-belebten-sonnwendviertel-singlewohnung-mit-ausblick-1420883762/,Balkon,45.0,1.0,999.0
Engerth 102- 5 Minuten zu U6 und S-Bahn HANDELSKAI! Hochwertige Einbauküchen und tolle Fensterfronten mit moderner Architektur- Provisionsfrei - JETZT ANFRAGEN,"1200 Wien, 20. Bezirk, Brigittenau, Engerthstraße 102",teamneunzehn-Gruppe,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/engerth-102-5-minuten-zu-u6-und-s-bahn-handelskai-hochwertige-einbaukuechen-und-tolle-fensterfronten-mit-moderner-architektur-provisionsfrei-jetzt-anfragen-1059331625/,,,,
neuwertige 1-Zimmer Wohnung beim Bahnhof Floridsdorf,"1210 Wien, 21. Bezirk, Floridsdorf",Fermoso Immobilientreuhand GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/neuwertige-1-zimmer-wohnung-beim-bahnhof-floridsdorf-1591550327/,Loggia,36.0,1.0,799.0
Modernste 2-Zimmerwohnung mit Balkon!,"1230 Wien, 23. Bezirk, Liesing, Erlaaer Straße",EHL Immobilien GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1230-liesing/modernste-2-zimmerwohnung-mit-balkon-1382802782/,"Balkon, Loggia",50.0,2.0,920.0
WOHNQUARTIER WILDGARTEN - Familienfreundliches Wohnen auf der Sonnenseite Wiens direkt am Rosenhügel,"1120 Wien, 12. Bezirk, Meidling, Wildgartenallee",EHL Immobilien GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/wohnquartier-wildgarten-familienfreundliches-wohnen-auf-der-sonnenseite-wiens-direkt-am-rosenhuegel-2114638608/,"Terrasse, Garten",61.0,3.0,1099.0
"Idyllische 72m2, Toplage im 5ten Bezirk nähe Naschmarkt, 3 Zimmer mit Blick auf den ruhigen Innehof","1050 Wien, 05. Bezirk, Margareten, Siebenbrunnengasse 3",Blueground Austria GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1050-margareten/idyllische-72m2-toplage-im-5ten-bezirk-naehe-naschmarkt-3-zimmer-mit-blick-auf-den-ruhigen-innehof-2043895865/,,72.0,3.0,1830.0
Ruhige 2-Zimmer Wohnung im 19 Bezirk,"1190 Wien, 19. Bezirk, Döbling, Dr.-Eduard-Heinl-Gasse 5",ÖSW Konzern,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/ruhige-2-zimmer-wohnung-im-19-bezirk-962167346/,,64.0,3.0,1117.84
3-Zimmer -Wohnung im 9. Bezrik,"1090 Wien, 09. Bezirk, Alsergrund, Badgasse 22",ÖSW Konzern,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1090-alsergrund/3-zimmer-wohnung-im-9-bezrik-1312635785/,,62.0,3.0,992.16
Geräumige 3-Zimmer-Wohnung mit eigener Terrasse - PFALZGASSE 29 - Traumhafter Erstbezug,"1220 Wien, 22. Bezirk, Donaustadt, Podhagskygasse 12",OPTIN Immobilien GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/geraeumige-3-zimmer-wohnung-mit-eigener-terrasse-pfalzgasse-29-traumhafter-erstbezug-1925531823/,Terrasse,73.0,3.0,1598.99
3 Zimmerwohnung mit Balkon in Grünruhelage - Hietzinger Cottageviertel !,"1130 Wien, 13. Bezirk, Hietzing",Z-Plus Immobilien e.U.,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1130-hietzing/3-zimmerwohnung-mit-balkon-in-gruenruhelage-hietzinger-cottageviertel-1736410365/,Balkon,77.0,3.0,1190.0
"**SÜDSEITIGE STILVOLLE, FRISCH SANIERTE ALTBAUWOHNUNG NÄCHST TÜRKENSCHANZPARK**","1180 Wien, 18. Bezirk, Währing",Dr. Vospernik Immobilien,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1180-waehring/-suedseitige-stilvolle-frisch-sanierte-altbauwohnung-naechst-tuerkenschanzpark-1658564432/,,98.0,3.0,1583.97
"Frisch sanierte 3 Zi Altbau Wohnung im 2. Bezirk, U1 Taborstraße, Augarten","1020 Wien, 02. Bezirk, Leopoldstadt, Lessinggasse 13/stiege 2",Blueground Austria GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1020-leopoldstadt/frisch-sanierte-3-zi-altbau-wohnung-im-2-bezirk-u1-taborstrasse-augarten-826871992/,,68.0,3.0,1900.0
Geräumige 4-Zimmer-Altbauwohnung nahe Praterstern,"1020 Wien, 02. Bezirk, Leopoldstadt",EDEX Immobilien GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1020-leopoldstadt/geraeumige-4-zimmer-altbauwohnung-nahe-praterstern-1787550390/,,91.0,4.0,1312.01
ERSTBEZUG nach Sanierung: DG Wohnung mit Galerie und perfekter Infrastruktur - ab 12/24-01/25 beziehbar!,"1030 Wien, 03. Bezirk, Landstraße, Barichgasse",Mittelsmann Philipp Sulek GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/erstbezug-nach-sanierung-dg-wohnung-mit-galerie-und-perfekter-infrastruktur-ab-12-24-01-25-beziehbar-1124858129/,,66.0,2.0,1334.64
PROVISIONSFREI - TOPLAGE DIREKT BEIM NASCHMARKT UND CITY - UNBEFRISTET - 2 er WG GEEIGNET,"1040 Wien, 04. Bezirk, Wieden, Operngasse",Haus-Frau,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1040-wieden/provisionsfrei-toplage-direkt-beim-naschmarkt-und-city-unbefristet-2-er-wg-geeignet-776045748/,,77.0,2.0,1019.95
| 2 ZIMMER | BALKON | ERSTBEZUG | UNBEFRISTET | MIETBEGINN AUGUST 2024 | GREEN 21,"1210 Wien, 21. Bezirk, Floridsdorf, Pius-Parsch-Platz",DECUS Immobilien GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/-2-zimmer-balkon-erstbezug-unbefristet-mietbeginn-august-2024-green-21-1280522686/,"Balkon, Dachterrasse",49.0,2.0,1050.01
ERSTBEZUG! großzügige 2 Zimmerwohnung mit Balkon in 22 Bezirk!,"1220 Wien, 22. Bezirk, Donaustadt, Marlen-Haushofer-Weg",RAAB&RAAB Makler/Innen GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/erstbezug-grosszuegige-2-zimmerwohnung-mit-balkon-in-22-bezirk-1337753585/,Balkon,57.0,2.0,1058.44
"Wiener Wohnen Gemeindewohnung TOP Lage mit Balkon,","1150 Wien, 15. Bezirk, Rudolfsheim-Fünfhaus, Hütteldorferstrasse 81A",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1150-rudolfsheim-fuenfhaus/wiener-wohnen-gemeindewohnung-top-lage-mit-balkon-2007462768/,Balkon,33.0,1.0,280.0
Ruhige Wohnung Nähe U4 Margareten,"1050 Wien, 05. Bezirk, Margareten, Gießaufgasse 28",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1050-margareten/ruhige-wohnung-naehe-u4-margareten-1008068430/,,40.0,1.0,795.0
Moderne 2-Zimmer-Wohnung in Bestlage des 3. Bezirks,"1030 Wien, 03. Bezirk, Landstraße, Mohsgasse",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/moderne-2-zimmer-wohnung-in-bestlage-des-3-bezirks-2119536161/,,48.0,2.0,1152.0
"Erstbezug nach Sanierung: 2-Zimmer-Wohnung - ideal für Singles, Paare oder WGs","1100 Wien, 10. Bezirk, Favoriten, Van-Der-Nüll-Gasse",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/erstbezug-nach-sanierung-2-zimmer-wohnung-ideal-fuer-singles-paare-oder-wgs-1868930360/,,50.0,2.0,990.54
2 Zi Wohnung im aufstrebenden 5. Bezirk nähe Hauptbahnhof,"1050 Wien, 05. Bezirk, Margareten, Anzengrubergasse 16",Blueground Austria GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1050-margareten/2-zi-wohnung-im-aufstrebenden-5-bezirk-naehe-hauptbahnhof-1672776155/,,55.0,2.0,1410.0
"3-Zi Traumwohnung über Wien im 17. Stock, Vienna 22 mit Wellness, Gym, Co-Working Fläche, U1 Kagran","1220 Wien, 22. Bezirk, Donaustadt, Dr.-Adolf-Schärf-Platz 5",Blueground Austria GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/3-zi-traumwohnung-ueber-wien-im-17-stock-vienna-22-mit-wellness-gym-co-working-flaeche-u1-kagran-2050471330/,Balkon,72.0,3.0,2220.0
"Familienfreundliche 3-Zimmer-Wohnung in der Nähe Donauzentrum - 67 m², sofort bezugsfertig!","1220 Wien, 22. Bezirk, Donaustadt, Tokiostraße",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/familienfreundliche-3-zimmer-wohnung-in-der-naehe-donauzentrum-67-m-sofort-bezugsfertig-1397926795/,,67.0,3.0,1300.0
"Bestlage im 9. Bezirk, AKH-Gegend, 2 Zi mit Balkon im Innenhof, gute öffentliche Anbindung,","1090 Wien, 09. Bezirk, Alsergrund, Prechtlgasse 2",Blueground Austria GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1090-alsergrund/bestlage-im-9-bezirk-akh-gegend-2-zi-mit-balkon-im-innenhof-gute-oeffentliche-anbindung-1713406721/,,45.0,2.0,1130.0
2-Zimmer Wohnung mit Balkon in grüner und ruhiger Lage - 1220 Wien,"1220 Wien, 22. Bezirk, Donaustadt",Hösch Immobilien GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/2-zimmer-wohnung-mit-balkon-in-gruener-und-ruhiger-lage-1220-wien-1427758566/,Balkon,55.0,2.0,990.0
Exklusive Pärchenwohnung mit perfektem Grundriss und Freifläche - Nähe U1 Station Alte Donau,"1220 Wien, 22. Bezirk, Donaustadt, Wagramer Straße",ESTINA Immobilien GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/exklusive-paerchenwohnung-mit-perfektem-grundriss-und-freiflaeche-naehe-u1-station-alte-donau-2013210104/,"Balkon, Loggia",49.0,2.0,1280.0
DANUBEVIEW - Wohnung mit Balkon und Loggia - Nähe Strandbad Alte Donau,"1220 Wien, 22. Bezirk, Donaustadt, Wagramer Straße",ESTINA Immobilien GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/danubeview-wohnung-mit-balkon-und-loggia-naehe-strandbad-alte-donau-1943172050/,"Balkon, Loggia",48.0,2.0,1140.0
TOPLAGE NÄHE RATHAUS | REPRÄSENTATIVE 3 ZIMMER IN STILALTBAU | HOCHWERTIGE AUSSTATTUNG,"1010 Wien, 01. Bezirk, Innere Stadt",Immosan Immobilienvermittlung- u. Verwertungs GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/toplage-naehe-rathaus-repraesentative-3-zimmer-in-stilaltbau-hochwertige-ausstattung-1056236058/,,92.0,3.0,2146.0
Familientraum! Lichtdurchflutete 3-Zimmer-Maisonette-Dachgeschoss-Wohnung mit Balkon! Inklusive Klimaanlage!,"1120 Wien, 12. Bezirk, Meidling",Kuhn Immobilien GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/familientraum-lichtdurchflutete-3-zimmer-maisonette-dachgeschoss-wohnung-mit-balkon-inklusive-klimaanlage-803958419/,Terrasse,92.0,3.0,1555.93
Tolle Lage - Wohnung mit Terrasse und Garagenplatz /U6,"1120 Wien, 12. Bezirk, Meidling",Mag. Andrea Jäger,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/tolle-lage-wohnung-mit-terrasse-und-garagenplatz-u6-817174406/,Terrasse,81.0,3.0,1393.19
Wohnen in perfekter Lage/Nähe Reumannplatz U1,"1100 Wien, 10. Bezirk, Favoriten",Mag. Andrea Jäger,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/wohnen-in-perfekter-lage-naehe-reumannplatz-u1-1970968554/,Terrasse,61.0,3.0,899.86
"PROVISIONSFREI --- Beeindruckende 2 Zimmer Wohnung in Ruhelage - Optimale Raumaufteilung & perfekt für Singles/Pärchen /// 899,-- EUR","1210 Wien, 21. Bezirk, Floridsdorf",MAST Immo GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/provisionsfrei-beeindruckende-2-zimmer-wohnung-in-ruhelage-optimale-raumaufteilung-perfekt-fuer-singles-paerchen-899-eur-1426552930/,,52.0,2.0,899.0
Gemeindewohnung 2-Zimmer bei U1 Troststraße,"1100 Wien, 10. Bezirk, Favoriten",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/gemeindewohnung-2-zimmer-bei-u1-troststrasse-1858699341/,,49.0,2.0,552.0
2-Zimmerwohnung mit Balkon im grünen Wildgarten!,"1120 Wien, 12. Bezirk, Meidling, Leonore-Brecher-Weg",EHL Immobilien GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/2-zimmerwohnung-mit-balkon-im-gruenen-wildgarten-1993050193/,Balkon,48.0,2.0,900.0
"Moderne, sehr schicke Terrassenwohnung in Döbling!","1190 Wien, 19. Bezirk, Döbling",TICON Immobilienservice,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/moderne-sehr-schicke-terrassenwohnung-in-doebling-2114831062/,"Terrasse, Garten",63.0,2.0,1206.82
Das Privileg der Lage,"1190 Wien, 19. Bezirk, Döbling",Real-Treuhand Immobilien Vertriebs GmbH - WIEN,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/das-privileg-der-lage-1720985419/,Balkon,151.0,4.0,3249.0
2 ZIMMER MIT BALKON - INKLUSIVE STELLPLATZ,"1230 Wien, 23. Bezirk, Liesing",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1230-liesing/2-zimmer-mit-balkon-inklusive-stellplatz-969475727/,Balkon,54.0,2.0,845.0
Helle zentral gelegene Wohnung (NUR SOZIALBAUMIETER),"1210 Wien, 21. Bezirk, Floridsdorf",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/helle-zentral-gelegene-wohnung-nur-sozialbaumieter-1390498929/,Balkon,82.0,3.0,826.0
"Großzügige 3 Zi-Wohnung mit Balkon, Bestlage des 7. Bezirks, ruhige Nachbarschaft, Tram 5 & Bus 48A","1070 Wien, 07. Bezirk, Neubau, Neustiftgasse 96/stiege 2",Blueground Austria GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1070-neubau/grosszuegige-3-zi-wohnung-mit-balkon-bestlage-des-7-bezirks-ruhige-nachbarschaft-tram-5-bus-48a-1580672186/,Balkon,62.0,3.0,2150.0
TOP Dachgeschosswohnung - NEU in Gersthof/ Nähe Türkenschanzpark,"1180 Wien, 18. Bezirk, Währing, Salierigasse",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1180-waehring/top-dachgeschosswohnung-neu-in-gersthof-naehe-tuerkenschanzpark-766691527/,Terrasse,72.0,3.0,1890.0
2 Zimmer Wohnung direkt am Schwedenplatz,"1010 Wien, 01. Bezirk, Innere Stadt",Mueldenberg Immobilien e.U.,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/2-zimmer-wohnung-direkt-am-schwedenplatz-858664369/,Dachterrasse,38.0,2.0,818.95
2 Zimmer GARTEN-Neubauwohnung - HOFSEITIGER ZWEITBEZUG,"1210 Wien, 21. Bezirk, Floridsdorf, Michael-Reś",IMMO AGENCY GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/2-zimmer-garten-neubauwohnung-hofseitiger-zweitbezug-774616656/,"Terrasse, Garten",35.0,2.0,899.0
Herrschaftliche Altbauwohnung! Absolute Seltenheit im beliebten Botschaftsviertel!,"1040 Wien, 04. Bezirk, Wieden",Peter Hack Immobilien,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1040-wieden/herrschaftliche-altbauwohnung-absolute-seltenheit-im-beliebten-botschaftsviertel-1268524982/,Balkon,264.0,5.0,6160.0
Hervorragende Lage: Miete bis zu 6 Monaten mit Verlängerungsoption - vollmöbliert in absoluter Hofruhelage direkt bei der U-Bahn!,"1030 Wien, 03. Bezirk, Landstraße, Lerchenfelder Gürtel 34",teamneunzehn-Gruppe,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/hervorragende-lage-miete-bis-zu-6-monaten-mit-verlaengerungsoption-vollmoebliert-in-absoluter-hofruhelage-direkt-bei-der-u-bahn-965462327/,,75.0,3.0,1499.0
